Date,Open,High,Low,Close,Adj Close,Volume
2020-08-19,7368.000000,7368.000000,6920.000000,7048.000000,7048.000000,5594
2020-08-20,7049.000000,7299.000000,7010.000000,7280.000000,7280.000000,2965
2020-08-21,7300.000000,7500.000000,7294.000000,7342.500000,7342.500000,3653
2020-08-24,7798.000000,7798.000000,7211.500000,7316.000000,7316.000000,3873
2020-08-25,7560.000000,7560.000000,7255.000000,7299.000000,7299.000000,2703
2020-08-26,7548.000000,7548.000000,7100.000000,7314.500000,7314.500000,2259
2020-08-27,7340.000000,7340.000000,7010.500000,7137.000000,7137.000000,5524
2020-08-28,7137.000000,7235.500000,6970.000000,7166.000000,7166.000000,1704
2020-08-31,7299.500000,7299.500000,7028.000000,7175.000000,7175.000000,3852
2020-09-01,7300.000000,7353.500000,7150.000000,7238.000000,7238.000000,2327
2020-09-02,7350.000000,7500.000000,7223.000000,7447.500000,7447.500000,1706
2020-09-03,7447.000000,7447.500000,6869.500000,6879.500000,6879.500000,7963
2020-09-04,6870.000000,6930.000000,6300.000000,6875.500000,6875.500000,7076
2020-09-07,6875.500000,7180.000000,6570.000000,6886.000000,6886.000000,676
2020-09-08,6875.000000,6875.000000,6465.000000,6489.500000,6489.500000,3912
2020-09-09,6600.000000,6787.500000,6489.500000,6780.000000,6780.000000,2274
2020-09-10,6780.000000,6972.000000,6749.000000,6808.500000,6808.500000,1715
2020-09-11,6934.000000,6934.000000,6634.500000,6759.000000,6759.000000,1171
2020-09-14,6850.000000,6937.500000,6700.000000,6765.500000,6765.500000,979
2020-09-15,6701.000000,6995.000000,6701.000000,6846.000000,6846.000000,1662
2020-09-16,7100.000000,7300.000000,6889.500000,6979.000000,6979.000000,2188
2020-09-17,7100.000000,7100.000000,6625.000000,6773.500000,6773.500000,2568
2020-09-18,6800.000000,7118.500000,6660.000000,6810.000000,6810.000000,1407
2020-09-21,6810.000000,7025.000000,6654.000000,6995.500000,6995.500000,856
2020-09-22,7100.000000,7500.000000,6890.500000,7405.000000,7405.000000,3055
2020-09-23,7500.000000,7500.000000,7256.000000,7356.000000,7356.000000,4187
2020-09-24,7500.000000,7500.000000,6910.000000,7105.000000,7105.000000,3395
2020-09-25,7239.500000,7300.000000,7000.000000,7263.000000,7263.000000,1457
2020-09-28,7550.000000,7550.000000,7189.000000,7386.500000,7386.500000,3620
2020-09-29,7509.000000,7510.000000,7270.000000,7480.500000,7480.500000,3170
2020-09-30,7550.000000,7590.000000,7373.500000,7408.000000,7408.000000,2374
2020-10-01,7480.000000,7630.000000,7400.000000,7613.500000,7613.500000,7220
2020-10-02,7600.000000,7613.000000,7200.000000,7582.000000,7582.000000,2460
2020-10-05,7785.000000,7960.000000,7610.000000,7918.000000,7918.000000,2656
2020-10-06,7918.000000,7918.000000,7605.000000,7624.500000,7624.500000,3961
2020-10-07,7799.000000,7799.000000,7338.000000,7629.000000,7629.000000,2293
2020-10-08,7650.000000,7850.000000,7631.000000,7802.000000,7802.000000,4883
2020-10-09,7890.000000,8214.000000,7880.000000,8194.500000,8194.500000,7721
2020-10-13,8490.000000,8786.000000,8478.000000,8677.000000,8677.000000,4817
2020-10-14,8710.000000,8930.000000,8600.000000,8858.500000,8858.500000,3397
2020-10-15,8892.000000,9250.000000,8892.000000,9186.500000,9186.500000,4098
2020-10-16,9424.000000,9427.000000,9065.000000,9217.000000,9217.000000,2473
2020-10-19,9217.000000,9217.000000,8593.500000,8730.000000,8730.000000,7090
2020-10-20,8691.000000,9250.000000,8670.000000,9214.000000,9214.000000,4293
2020-10-21,9500.000000,10081.000000,9408.000000,9922.000000,9922.000000,3003
2020-10-22,4691.000000,5300.000000,4691.000000,5174.000000,5174.000000,19147
2020-10-23,5500.000000,5775.000000,4948.500000,5155.000000,5155.000000,8013
2020-10-26,5051.000000,5051.000000,4468.000000,4566.500000,4566.500000,6767
2020-10-27,4550.000000,4680.000000,4470.000000,4611.500000,4611.500000,5602
2020-10-28,4500.000000,4500.000000,4120.500000,4132.000000,4132.000000,10389
2020-10-29,4151.000000,4399.000000,4132.000000,4371.500000,4371.500000,6165
2020-10-30,4530.000000,4545.000000,4280.000000,4299.500000,4299.500000,7539
2020-11-02,4350.000000,4435.500000,3999.000000,4256.500000,4256.500000,16728
2020-11-03,4300.000000,4455.000000,4200.000000,4423.000000,4423.000000,8365
2020-11-04,4590.000000,4650.000000,4540.000000,4555.000000,4555.000000,3576
2020-11-05,4602.000000,4736.000000,4551.000000,4623.500000,4623.500000,5266
2020-11-06,4623.500000,4650.000000,4427.000000,4539.000000,4539.000000,2201
2020-11-09,4560.500000,4850.000000,4550.000000,4558.500000,4558.500000,3496
2020-11-10,4544.000000,4544.000000,4302.000000,4475.500000,4475.500000,4938
2020-11-11,4491.000000,4560.000000,4456.500000,4546.500000,4546.500000,2661
2020-11-12,4538.000000,4550.000000,4451.000000,4499.000000,4499.000000,3977
2020-11-13,4585.000000,4585.000000,4407.500000,4496.500000,4496.500000,3928
2020-11-16,4501.000000,4619.000000,4501.000000,4529.000000,4529.000000,1932
2020-11-17,4591.500000,4595.500000,4519.000000,4586.000000,4586.000000,2216
2020-11-18,4570.000000,4625.000000,4485.000000,4568.000000,4568.000000,2398
2020-11-19,4599.000000,4600.000000,4476.000000,4587.000000,4587.000000,1526
2020-11-20,4600.000000,4661.000000,4550.000000,4602.500000,4602.500000,1436
